City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,staroleushkovskaya,45.9906,39.7631,290.9,47,38,3.58,RU,1719609987
283,khorixas,-20.3667,14.9667,293.22,30,0,4.85,NA,1719609989
284,sant lluis,39.8526,4.2594,296.37,100,75,3.09,ES,1719609990
285,as suwayrah,32.9256,44.7758,307.85,13,0,5.76,IQ,1719609992
286,xam nua,20.4197,104.0439,294.06,99,100,1.41,LA,1719609995
287,labrador city,52.9463,-66.9114,288.81,35,40,3.6,CA,1719609996
288,chonchi,-42.6128,-73.8092,280.71,86,76,1.14,CL,1719609998
289,guerrero negro,27.9769,-114.0611,296.86,59,5,6.31,MX,1719609761
290,sirjan,29.452,55.6814,300.76,18,11,2.15,IR,1719610001
291,port douglas,-16.4833,145.4667,296.72,87,95,5.14,AU,1719610002
292,saint-francois,46.4154,3.9054,294.62,94,0,1.54,FR,1719610004
293,hagere maryam,5.6333,38.2333,288.7,71,100,1.1,ET,1719610005
294,daday,41.4787,33.4667,286.5,83,74,1.67,TR,1719610008
295,san luis de la loma,17.2706,-100.8939,302.85,64,90,4.57,MX,1719610010
296,yingkou,40.6648,122.2283,293.26,86,100,4.55,CN,1719610011
297,island harbour,50.724,-1.2758,289.19,76,98,4.55,GB,1719610013
298,conduaga,8.862,117.4893,298.77,90,38,1.54,PH,1719610014
299,karratha,-20.7377,116.8463,291.18,64,0,3.8,AU,1719610016
300,itoman,26.1247,127.6694,301.58,94,75,4.12,JP,1719610018
301,clarence town,-32.5833,151.7833,281.93,89,4,1.21,AU,1719610019
302,motueka,-41.1333,173.0167,279.32,89,75,2.67,NZ,1719610021
303,banikoara,11.2985,2.4386,302.92,54,75,2.37,BJ,1719610022
304,weno,7.4515,151.8468,300.12,78,75,0.0,FM,1719610024
305,birmitrapur,22.4,84.7667,301.8,76,95,4.54,IN,1719610025
306,tamandare,-8.7597,-35.1047,297.13,76,15,2.29,BR,1719610027
307,misratah,32.3754,15.0925,299.33,67,0,5.04,LY,1719610028
308,dryden,49.7833,-92.7503,286.31,94,100,9.26,CA,1719610030
309,pamandzi,-12.7967,45.2794,299.03,69,40,5.66,YT,1719610031
310,saldanha,-33.0117,17.9442,286.18,50,19,3.85,ZA,1719610033
311,nabire,-3.3667,135.4833,296.9,93,100,1.24,ID,1719610034
312,yanchep,-31.55,115.6833,286.22,84,1,4.24,AU,1719610036
313,arraial do cabo,-22.9661,-42.0278,298.07,83,0,2.57,BR,1719610037
314,georgiyevka,43.0369,74.7114,300.17,44,40,5.0,KZ,1719610039
315,chingirlau,51.095,54.0814,287.11,93,100,8.8,KZ,1719610040
316,xining,36.6167,101.7667,286.66,73,100,1.53,CN,1719610042
317,kirakira,-10.4544,161.9205,299.64,84,100,4.32,SB,1719610043
318,saurimo,-9.6608,20.3916,289.3,42,4,2.17,AO,1719610045
319,nuuk,64.1835,-51.7216,281.49,93,100,4.12,GL,1719610047
320,toliara,-23.35,43.6667,291.59,43,0,4.68,MG,1719610048
321,carnarvon,-24.8667,113.6333,291.47,74,10,5.0,AU,1719610050
322,midvagur,62.0511,-7.1939,281.61,81,100,6.69,FO,1719610051
323,phalaborwa,-23.943,31.1411,289.75,76,1,1.64,ZA,1719610053
324,serhetabat,35.2799,62.3438,297.87,34,0,3.29,TM,1719610054
325,pangody,65.85,74.4859,278.52,76,44,3.75,RU,1719610056
326,arar,30.9753,41.0381,306.16,8,0,0.0,SA,1719610057
327,mirabad,30.4362,61.8383,305.73,27,29,9.85,AF,1719610059
328,porbandar,21.6422,69.6093,302.08,85,100,7.49,IN,1719610060
329,sinabang,2.4803,96.3801,299.07,87,91,1.46,ID,1719610062
330,lorengau,-2.0226,147.2712,300.72,83,100,4.44,PG,1719610063
331,bardai,11.65,7.2333,297.4,63,25,3.63,NG,1719610065
332,ghat,24.9647,10.1728,307.32,11,0,6.49,LY,1719610066
333,shushenskoye,53.325,91.9356,292.29,87,2,0.77,RU,1719610068
334,al badari,26.9926,31.4155,307.32,19,1,8.27,EG,1719610069
335,buka,40.8108,69.1986,298.64,43,0,3.11,UZ,1719610071
336,haiku-pauwela,20.9219,-156.3051,298.8,86,75,9.26,US,1719610072
337,tsiombe,-25.3,45.4833,291.82,67,0,5.54,MG,1719610074
338,san mariano,7.5,126.0,296.07,88,100,0.75,PH,1719610076
339,kristiansund,63.1115,7.732,288.18,71,40,4.12,NO,1719610077
340,rumoi,43.9344,141.6428,291.63,84,0,2.81,JP,1719610079
341,bodo,67.28,14.405,291.73,92,0,1.03,NO,1719610080
342,kenora,49.8167,-94.4337,286.69,94,100,7.72,CA,1719610082
343,rongelap,11.1635,166.8941,301.25,78,98,6.54,MH,1719610083
344,mandera,3.9366,41.867,300.01,57,100,8.17,KE,1719610085
345,ciudad lazaro cardenas,17.9583,-102.2,302.05,63,22,5.4,MX,1719609956
346,wenling,28.3669,121.36,298.81,93,99,8.26,CN,1719610089
347,charters towers,-20.1,146.2667,290.82,94,5,4.25,AU,1719610091
348,kailua-kona,19.6406,-155.9956,301.13,81,75,3.6,US,1719610094
349,whakatane,-37.9585,176.9854,283.02,99,75,0.89,NZ,1719610095
350,mata-utu,-13.2816,-176.1745,301.59,79,84,8.1,WF,1719610097
351,severo-yeniseyskiy,60.3725,93.0408,290.5,75,93,1.68,RU,1719610098
352,vyazemskiy,47.5378,134.7525,293.76,94,47,2.71,RU,1719610100
353,hassi messaoud,31.6804,6.0729,314.07,8,0,2.06,DZ,1719610101
354,san luis,-33.295,-66.3356,281.63,25,0,3.81,AR,1719610103
355,nizhniy odes,63.6445,54.856,281.92,71,18,0.7,RU,1719610104
356,port lincoln,-34.7333,135.8667,284.62,89,100,10.49,AU,1719610106
357,gracemere,-23.4333,150.45,292.25,94,100,3.09,AU,1719610107
358,rasinari,45.7,24.0667,292.15,73,0,4.12,RO,1719610109
359,cidade velha,14.9167,-23.6167,298.41,65,0,4.12,CV,1719610110
360,korla,41.7597,86.1469,301.86,24,23,4.03,CN,1719610112
361,necochea,-38.5473,-58.7368,279.58,65,76,11.1,AR,1719610113
362,pisco,-13.7,-76.2167,290.18,88,100,2.06,PE,1719610115
363,aginskoye,51.1,114.53,287.08,91,95,2.9,RU,1719610116
364,bridgewater,44.3835,-64.5155,295.19,49,8,2.68,CA,1719610112
