City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,kopong,-24.4833,25.8833,19.13,30,0,1.54,BW,1719998485
363,kudahuvadhoo,2.6708,72.8944,28.91,73,92,1.94,MV,1719998487
364,cole harbour,44.6724,-63.4751,13.88,94,20,2.57,CA,1719998488
365,kill devil hills,36.0307,-75.676,22.77,89,0,0.0,US,1719998489
366,topolobampo,25.6,-109.05,27.06,77,100,6.55,MX,1719998491
367,alegrete,-29.7831,-55.7919,14.12,79,100,2.1,BR,1719998492
368,kidal,18.4411,1.4078,34.82,36,53,8.5,ML,1719998493
369,tagiura,32.8817,13.3506,25.32,62,0,5.36,LY,1719998496
370,kulhudhuffushi,6.6221,73.07,28.62,79,100,5.68,MV,1719998498
371,saipan,15.1355,145.701,29.39,74,40,3.6,MP,1719998499
372,sisimiut,66.9395,-53.6735,4.3,78,75,0.61,GL,1719998500
373,mil'kovo,55.6078,37.7956,32.46,44,7,5.76,RU,1719998502
374,andalgala,-27.5819,-66.3165,9.28,35,0,0.26,AR,1719998503
375,nouna,12.7333,-3.8667,25.9,74,100,5.57,BF,1719998504
376,teguise,29.0605,-13.564,21.12,60,40,8.23,ES,1719998506
377,luganville,-15.5333,167.1667,24.21,81,86,3.36,VU,1719998507
378,kalabo,-14.97,22.6814,25.92,23,23,3.59,ZM,1719998508
379,gizo,-8.103,156.8419,28.04,81,87,5.92,SB,1719998509
380,alice springs,-23.7,133.8833,6.75,61,0,2.57,AU,1719998511
381,turpan,42.9333,89.1667,36.86,22,46,1.97,CN,1719998512
382,piton saint-leu,-21.2196,55.3151,23.06,61,0,10.8,RE,1719998513
383,richfield,44.8833,-93.283,19.6,88,0,3.09,US,1719998514
384,ambovombe,-25.1667,46.0833,24.17,52,0,3.93,MG,1719998516
385,songkhla,6.8333,100.6667,34.03,56,99,3.04,TH,1719997923
386,chusovoy,58.3013,57.8131,28.98,45,9,3.24,RU,1719998518
387,fox lake,42.3967,-88.1837,22.83,92,100,1.34,US,1719998520
388,nikolayevka,53.1257,47.2041,31.56,41,75,3.06,RU,1719998521
389,la'ie,21.6477,-157.9253,25.0,79,100,4.47,US,1719998522
390,erdemli,36.605,34.3084,30.99,59,0,3.96,TR,1719998523
391,hinton,53.4001,-117.5857,10.15,78,100,1.06,CA,1719998525
392,wajir,1.7471,40.0573,30.98,40,20,4.63,KE,1719998526
393,rikaze,29.25,88.8833,23.36,32,99,1.97,CN,1719998527
394,lucea,18.451,-78.1736,27.92,81,81,5.97,JM,1719998529
395,dampit,-8.2116,112.7493,24.6,84,99,2.34,ID,1719998530
396,abepura,-2.6333,140.5833,28.45,79,20,3.6,ID,1719998531
397,singleton,-32.5667,151.1833,8.97,94,10,1.52,AU,1719998533
398,petropavlovka,50.6114,105.3196,31.71,35,8,4.37,RU,1719998534
399,zavetnoye,47.1194,43.8903,33.39,18,94,6.1,RU,1719998535
400,talara,-4.5772,-81.2719,18.48,87,89,3.56,PE,1719998537
401,inzhavino,52.3185,42.4937,31.17,42,28,2.75,RU,1719998538
402,egilsstadir,65.2653,-14.3948,7.95,93,100,4.12,IS,1719998539
403,batangafo,7.3008,18.2833,32.54,46,27,1.38,CF,1719998541
404,koryukivka,51.7688,32.2481,27.44,56,100,0.74,UA,1719998542
405,hoemul-li,41.4339,129.67,19.24,89,78,2.84,KP,1719998543
406,san jose del guaviare,2.5729,-72.6459,22.2,99,100,0.73,CO,1719998546
407,peniche,39.3558,-9.3811,18.95,89,4,6.94,PT,1719998548
408,sandnessjoen,66.0217,12.6316,15.29,76,75,4.12,NO,1719998549
409,yanam,16.7333,82.2167,35.41,49,99,3.59,IN,1719998550
410,coracora,-15.0333,-73.7833,8.7,57,2,1.13,PE,1719998551
411,kabinda,-6.1333,24.4833,31.6,19,71,2.53,CD,1719998553
412,namibe,-15.1961,12.1522,23.13,48,8,2.45,AO,1719998554
413,fort william,56.8165,-5.1121,11.84,94,100,1.96,GB,1719998555
414,kingston,17.997,-76.7936,26.53,89,75,5.66,JM,1719998557
415,borogontsy,62.6683,131.1683,23.57,77,22,3.38,RU,1719998558
416,basse-terre,16.1667,-61.6667,26.58,74,0,4.12,GP,1719998559
417,antofagasta,-23.65,-70.4,13.6,84,2,0.57,CL,1719998561
418,delaware,39.0004,-75.4999,17.74,96,35,2.13,US,1719998562
419,san patricio,28.017,-97.5169,28.94,84,0,3.43,US,1719998563
420,berbera,10.4396,45.0143,38.18,33,56,9.32,SO,1719998565
421,lensk,60.7253,114.9278,25.12,39,100,3.47,RU,1719998566
422,shahrud,36.4182,54.9763,31.76,20,29,6.81,IR,1719998567
423,san buenaventura,27.0833,-101.5333,27.26,63,1,2.49,MX,1719998568
424,palikir - national government center,6.9248,158.1611,28.32,75,38,4.52,FM,1719998570
425,aleksandrovsk-sakhalinskiy,50.8975,142.1561,18.24,78,1,2.1,RU,1719998291
426,warm mineral springs,27.0598,-82.2601,26.02,98,0,3.09,US,1719998572
427,trumann,35.6737,-90.5073,24.05,58,0,3.09,US,1719998574
428,divrigi,39.371,38.1137,26.52,27,0,1.06,TR,1719998575
429,kavieng,-2.5744,150.7967,27.61,74,100,2.64,PG,1719998576
430,mandera,3.9366,41.867,32.72,37,72,9.04,KE,1719998577
431,sabang,5.8933,95.3214,29.0,72,72,7.92,ID,1719998579
432,malango,-2.9627,119.9001,21.79,97,100,0.56,ID,1719998582
433,gakem,6.7658,8.9881,23.65,94,100,3.12,NG,1719998583
434,hopelchen,19.7667,-89.85,22.95,99,90,1.41,MX,1719998584
435,kruisfontein,-34.0033,24.7314,15.49,60,100,2.32,ZA,1719998585
436,smithers,54.7804,-127.1743,10.18,76,100,1.03,CA,1719998587
437,mudgee,-32.5943,149.5871,7.57,86,48,2.62,AU,1719998588
438,san ramon de la nueva oran,-23.1322,-64.326,10.79,57,0,0.81,AR,1719998589
439,imbituba,-28.24,-48.6703,15.48,73,0,2.44,BR,1719998591
440,wagini,12.6878,7.1958,29.05,55,99,5.44,NG,1719998593
441,kara,9.5511,1.1861,27.03,92,100,2.99,TG,1719998595
442,dryden,49.7833,-92.7503,15.16,94,100,4.63,CA,1719998596
443,pasni,25.2631,63.471,29.61,80,38,4.2,PK,1719998597
444,nguigmi,14.2495,13.1092,33.47,41,16,6.02,NE,1719998598
445,pangody,65.85,74.4859,19.3,39,100,8.35,RU,1719998600
446,catalca,41.1432,28.4615,30.51,50,81,4.75,TR,1719998558
447,sitangkai,4.6628,119.3928,27.96,77,93,4.92,PH,1719998602
448,pushkinskiye gory,57.0209,28.9103,16.41,89,78,4.69,RU,1719998604
449,hotan,37.0997,79.9269,36.05,14,3,5.5,CN,1719998466
450,vanino,49.0869,140.2543,20.69,89,93,1.0,RU,1719998606
451,tralee,52.2704,-9.7026,14.14,94,100,4.63,IE,1719998607
452,uren',57.4552,45.7852,32.25,38,11,4.23,RU,1719998609
453,nelson,-41.2833,173.2833,5.16,88,70,0.89,NZ,1719998610
454,bengkulu,-3.8004,102.2655,29.25,71,47,2.87,ID,1719998440
455,mingshui,36.7167,117.5,32.55,42,100,4.47,CN,1719998613
456,scalea,39.813,15.7956,24.1,73,36,3.16,IT,1719998614
457,acapulco de juarez,16.8634,-99.8901,25.9,89,100,2.57,MX,1719998615
458,mikkeli,61.6886,27.2723,18.06,63,75,0.51,FI,1719998617
459,margherita,27.2833,95.6833,29.68,85,100,1.07,IN,1719998618
460,rizhao,35.4275,119.4553,28.67,61,7,4.74,CN,1719998619
461,eyl,7.9803,49.8164,33.78,40,98,12.61,SO,1719998574
462,jelgava,56.65,23.7128,18.08,64,68,5.22,LV,1719998622
463,mwene-ditu,-7.0,23.45,29.37,23,85,3.02,CD,1719998623
464,bodo,67.28,14.405,12.1,90,75,2.06,NO,1719998624
465,keetmanshoop,-26.5833,18.1333,17.51,34,0,0.51,NA,1719998626
466,fort bragg,35.139,-79.006,19.39,94,0,1.54,US,1719998629
467,alamos,27.0167,-108.9333,25.0,93,100,1.62,MX,1719998630
468,kapoeta,4.7717,33.5903,33.09,31,86,4.16,SS,1719998631
469,druskininkai,54.0167,23.9667,20.25,48,11,3.84,LT,1719998633
470,hualien city,23.9769,121.6044,30.54,84,20,3.18,TW,1719998348
471,kirakira,-10.4544,161.9205,26.33,88,100,5.02,SB,1719998635
472,onokhoy,51.932,108.0747,35.86,20,24,3.76,RU,1719998636
473,bizerte,37.2744,9.8739,26.0,61,40,9.26,TN,1719998638
474,divnoye,45.9089,43.3547,31.64,22,57,7.55,RU,1719998639
475,hammerfest,70.6634,23.6821,7.25,100,75,1.54,NO,1719998642
476,harper,4.375,-7.7169,25.73,73,73,4.54,LR,1719998643
477,pamandzi,-12.7967,45.2794,28.88,61,75,7.2,YT,1719998644
478,hobyo,5.3505,48.5268,29.63,62,55,12.34,SO,1719998646
479,betio village,1.358,172.9211,28.02,74,100,6.1,KI,1719998647
480,alvear,-29.0968,-56.5504,15.53,77,99,2.21,AR,1719998649
481,mugia,43.1041,-9.2179,20.65,76,25,6.43,ES,1719998650
482,bulayevo,54.9056,70.4439,18.1,79,99,6.25,KZ,1719998651
483,chernyshevskiy,63.0128,112.4714,21.45,33,97,2.61,RU,1719998653
484,itauna,-20.0753,-44.5764,13.73,90,0,1.25,BR,1719998654
485,boguchany,58.3814,97.4531,26.5,55,100,1.77,RU,1719998655
486,east london,-33.0153,27.9116,17.52,67,0,2.06,ZA,1719998512
487,al bayda',32.7627,21.7551,25.53,60,6,8.7,LY,1719998658
488,guarapari,-20.6667,-40.4975,19.41,87,0,1.68,BR,1719998659
489,okakarara,-20.5833,17.4333,22.18,14,0,1.66,NA,1719998660
490,berezovyy,51.6667,135.7,32.09,52,16,1.88,RU,1719998662
491,ust'-ordynskiy,52.805,104.7508,33.94,31,18,2.29,RU,1719998663
492,antalaha,-14.9003,50.2788,25.78,61,55,5.92,MG,1719998666
493,breckenridge,32.7557,-98.9023,28.11,51,0,7.09,US,1719998667
494,sinabang,2.4803,96.3801,30.14,61,87,1.28,ID,1719998668
495,vordingborg,55.008,11.9106,16.68,63,100,6.51,DK,1719998670
496,ngawi,-7.4038,111.4461,28.57,69,100,2.61,ID,1719998671
497,oberammergau,47.5981,11.0669,16.3,84,100,1.17,DE,1719998673
498,nuku'alofa,-21.1333,-175.2,22.19,100,40,4.12,TO,1719998674
499,byron bay,-28.65,153.6167,13.17,82,100,7.0,AU,1719998606
500,cidreira,-30.1811,-50.2056,14.55,92,49,4.48,BR,1719998677
501,chizhou,30.6578,117.4831,30.61,83,73,3.56,CN,1719998678
502,north battleford,52.7834,-108.2847,12.45,94,0,3.6,CA,1719998679
503,asau,46.4333,26.4,16.16,95,100,1.39,RO,1719998680
504,zhezqazghan,47.7833,67.7667,29.32,24,40,7.0,KZ,1719998682
505,buala,-8.145,159.5921,27.11,84,98,4.47,SB,1719998683
506,vangviang,18.9333,102.45,28.43,87,100,0.48,LA,1719998684
507,ciudad constitucion,25.0369,-111.6644,22.76,65,51,1.16,MX,1719998686
508,mount gambier,-37.8333,140.7667,5.99,73,1,2.37,AU,1719998687
509,oriximina,-1.7656,-55.8661,23.13,92,7,1.53,BR,1719998688
510,constitucion,-35.3333,-72.4167,9.23,89,100,2.65,CL,1719998690
511,jiuquan,39.7432,98.5174,31.6,21,100,12.26,CN,1719998691
512,mahalapye,-23.1041,26.8142,23.07,22,0,5.46,BW,1719998692
513,susanville,40.4163,-120.653,16.48,34,0,2.48,US,1719998694
514,madanapalle,13.55,78.5,33.74,35,100,7.56,IN,1719998695
515,luanco,43.6152,-5.7934,19.21,77,56,0.89,ES,1719998698
516,san fernando de apure,7.8878,-67.4724,22.53,99,100,1.67,VE,1719998699
517,katsuura,35.1333,140.3,25.16,89,100,2.97,JP,1719998701
518,quatre cocos,-20.2078,57.7625,24.06,61,52,7.22,MU,1719998702
519,kadhan,24.481,68.9859,37.04,46,38,8.44,PK,1719998704
520,carnarvon,-24.8667,113.6333,22.29,34,0,8.06,AU,1719998705
521,mocajuba,-2.5842,-49.5072,21.92,98,6,0.91,BR,1719998707
522,flekkefjord,58.2971,6.6607,13.86,50,100,5.03,NO,1719998708
523,stalbe,57.3719,25.0343,17.88,85,98,4.2,LV,1719998709
524,vorkuta,67.5,64.0,14.25,94,100,6.48,RU,1719998711
525,barrinha,-21.1936,-48.1639,17.33,61,0,0.87,BR,1719998712
526,burang,30.25,81.1667,16.23,66,100,3.37,CN,1719998713
527,padang,-0.9492,100.3543,32.03,76,72,2.18,ID,1719998551
528,stephenville,32.2207,-98.2023,26.21,72,0,2.06,US,1719998716
529,novo aripuana,-5.1206,-60.3797,21.94,94,36,0.94,BR,1719998717
530,mirnyy,62.5353,113.9611,21.82,37,100,2.83,RU,1719998720
531,lubuklinggau,-3.3,102.8667,29.94,75,83,0.08,ID,1719998721
532,sao tome,0.3365,6.7273,25.44,78,78,5.0,ST,1719998723
533,new norfolk,-42.7826,147.0587,7.18,92,6,0.62,AU,1719998724
534,moree,-29.4667,149.85,13.86,63,100,6.68,AU,1719998725
535,zaraza,9.3503,-65.3245,22.17,97,72,1.07,VE,1719998726
536,springbok,-29.6643,17.8865,11.05,58,2,3.23,ZA,1719998728
537,dudinka,69.4058,86.1778,18.12,34,52,7.24,RU,1719998731
538,tofol,5.3248,163.0078,28.79,74,30,3.78,FM,1719998732
539,jinghong,21.991,100.7341,28.2,77,100,1.58,CN,1719998446
540,calca,-13.3333,-71.95,4.64,90,33,0.62,PE,1719998735
541,wang sai phun,16.3885,100.538,34.9,58,100,1.85,TH,1719998736
542,ranau,5.9538,116.6641,25.33,91,81,0.65,MY,1719998737
543,al kharj,24.155,47.3346,42.32,9,94,0.59,SA,1719998738
544,dombarovskiy,50.7587,59.5386,27.42,46,70,4.07,RU,1719998740
545,iida,35.5197,137.8207,27.11,89,100,1.65,JP,1719998741
546,justo daract,-33.8594,-65.1828,5.72,56,30,2.31,AR,1719998742
547,bantay,17.5847,120.3892,33.31,77,63,2.31,PH,1719998745
548,torres,-29.3353,-49.7269,19.92,89,28,2.55,BR,1719998747
549,mao,39.8885,4.2658,24.31,60,40,2.06,ES,1719998748
550,akureyri,65.6835,-18.0878,8.96,81,100,4.12,IS,1719998694
551,cowra,-33.8333,148.6833,7.18,73,3,3.41,AU,1719998755
552,midvagur,62.0511,-7.1939,11.46,76,75,5.14,FO,1719998756
553,baise city,23.8997,106.6133,27.58,89,95,2.35,CN,1719998527
554,cumbal,0.9088,-77.7915,7.31,96,92,1.41,CO,1719998759
555,kohima,25.6667,94.1167,25.43,98,100,0.78,IN,1719998760
556,bude,50.8243,-4.5413,16.11,85,100,3.13,GB,1719998762
557,taman',45.2117,36.7161,27.08,54,0,4.99,RU,1719998764
558,pisco,-13.7,-76.2167,16.03,88,100,1.54,PE,1719998765
559,rehoboth,-23.3167,17.0833,18.94,7,0,0.96,NA,1719998767
560,pau brasil,-15.4642,-39.6511,16.41,95,36,0.48,BR,1719998768
561,beyneu,45.3167,55.2,33.51,18,4,2.0,KZ,1719998769
562,kurumkan,54.3,110.3,33.51,30,17,1.05,RU,1719998771
563,wimborne minster,50.7833,-1.9833,17.22,77,75,7.2,GB,1719998772
564,laguna,38.421,-121.4238,26.99,50,0,1.54,US,1719998523
565,puerto baquerizo moreno,-0.9,-89.6,20.63,89,16,3.13,EC,1719998635
566,nova vicosa,-17.8919,-39.3719,20.54,87,10,2.04,BR,1719998776
567,necochea,-38.5473,-58.7368,7.92,83,78,7.93,AR,1719998777
568,yashkul',46.1711,45.3435,33.01,18,75,6.09,RU,1719998779
569,rudbar,30.15,62.6,42.9,7,0,6.47,AF,1719998783
570,cerro de ortega,18.75,-103.7667,23.86,89,99,1.36,MX,1719998785
571,hancheng,32.5186,112.3522,32.53,56,65,7.23,CN,1719998790
572,port augusta,-32.5,137.7667,9.89,64,5,4.72,AU,1719998791
